loan_amnt,annual_inc,dti,open_acc,revol_bal,revol_util,total_acc,int_rate,installment,term,grade,home_ownership,verification_status,purpose,loan_status
11395.180078127669,109751.308763355,14.584848697586503,10,828.8720954005992,33.39425573185103,17,23.382897342798394,725.962803283087,36 months,A,RENT,Not Verified,credit_card,Fully Paid
20401.295095036316,127633.97426368392,17.405967349247188,9,1758.308937529556,13.080025397832909,18,5.686497870588911,295.8739918670169,36 months,B,OWN,Not Verified,major_purchase,Fully Paid
10850.474520960179,33307.033077027496,1.9891574576801831,7,437.9701992707057,88.80303290510199,19,5.117325264909603,289.2287521448286,36 months,D,RENT,Verified,credit_card,Fully Paid
6770.660707738299,33147.013495029045,10.64932331444144,7,2102.5206846290807,49.454247445829616,20,16.367117540165772,607.6655814573542,36 months,B,OWN,Verified,debt_consolidation,Fully Paid
10887.029606855433,150403.2483011047,1.9979940802076344,9,3455.8793264029646,15.839793276764341,21,6.988915148946758,395.1437624429421,36 months,E,RENT,Not Verified,car,Fully Paid
14105.947420312083,94157.17645312854,25.607583685052795,16,3252.5986759516068,13.33333407526883,15,12.706227011102873,394.7236583425827,36 months,A,RENT,Source Verified,credit_card,Charged Off
12212.815016312132,63449.86778085546,25.45483534690854,9,5176.850955607115,29.459295575413623,23,16.1042666210962,741.2237788899935,36 months,D,RENT,Not Verified,debt_consolidation,Charged Off
10442.476182588518,83394.33604310994,8.575357812007653,10,1508.390816886373,31.832672583205934,25,16.360116477503045,899.8317081231314,60 months,C,MORTGAGE,Source Verified,medical,Charged Off
13812.61169570895,58637.94858253588,3.04104577167036,8,7594.996768778376,46.884089172999744,23,16.014145861830677,275.2445043281142,36 months,A,MORTGAGE,Source Verified,credit_card,Fully Paid
14539.84070260025,86440.29973230087,7.855169852918241,7,4102.706670881109,34.77468425933813,23,11.816269715631078,171.19703970226328,36 months,C,RENT,Verified,home_improvement,Fully Paid
16172.693223725362,47323.075632763386,2.617367967171207,14,7935.649258428387,75.22063969754139,21,20.25366149903261,262.48175539691795,36 months,A,OWN,Verified,car,Fully Paid
11207.684563998455,72269.93277667683,11.836016452220914,9,21827.473899413566,21.40654232520632,14,14.733702932608077,298.49974822000866,36 months,C,MORTGAGE,Not Verified,vacation,Fully Paid
7453.514609851383,20798.117665458245,10.97481701706836,12,463.36855423643715,27.720534916715522,21,22.10899352048088,370.92342316859924,36 months,D,RENT,Not Verified,debt_consolidation,Charged Off
8719.845886816784,36995.478950083256,16.56981220515246,7,1883.4244210640445,30.40216294004611,20,6.816072943386169,217.24873686924096,36 months,A,OWN,Verified,credit_card,Charged Off
14812.911576610111,37275.523218452254,6.596903180313756,10,1193.4231056438316,26.78814757437122,27,10.002667942399722,554.0155056886242,60 months,B,MORTGAGE,Source Verified,home_improvement,Fully Paid
5385.859379487969,46070.44774845264,6.320437348229949,9,38788.950750717246,26.60702067104791,20,6.22137211640116,556.3037725524681,60 months,C,RENT,Not Verified,credit_card,Charged Off
9743.314674860734,31302.107973421742,6.505624553663831,16,6104.317942333813,70.29742426161539,15,10.744383508176218,262.0130556670823,60 months,F,RENT,Source Verified,credit_card,Charged Off
6656.37681571351,41213.43036388993,6.010559337731359,12,4207.3796225631095,56.29741816701149,23,22.780177134804276,418.34157488635566,36 months,B,RENT,Verified,major_purchase,Fully Paid
8220.38571953882,20741.880675177315,12.126828652537432,11,12521.142248865304,38.53572873271499,23,23.23494157539018,821.8492425116643,36 months,C,MORTGAGE,Not Verified,debt_consolidation,Fully Paid
15355.45295505379,87911.88926169003,15.207231966693213,7,3025.7408921501346,72.81239366865121,23,21.588462869964033,364.7993691974911,36 months,C,RENT,Source Verified,debt_consolidation,Fully Paid
8915.526033617627,56513.82269953612,14.48634816404146,7,5218.677444240585,31.373723193507843,18,13.058000427274782,880.4074377722441,36 months,E,MORTGAGE,Verified,car,Charged Off
8293.424692309709,20000.0,18.573997062566868,8,1724.5807304831078,67.94310631915329,25,19.206275499966353,634.1410025042853,60 months,A,OWN,Source Verified,debt_consolidation,Charged Off
4105.45530104223,33376.89131186764,13.098600320945238,10,579.7775724214417,38.2566941194975,23,22.646284044885135,383.4718709374891,36 months,B,RENT,Not Verified,small_business,Charged Off
11767.853144894467,75782.37306670743,8.875131711147283,11,8751.289541493765,22.262915476205464,24,24.537609766763854,571.2346677958626,36 months,D,MORTGAGE,Not Verified,credit_card,Charged Off
11189.622783228664,40940.89161391137,22.97925630186585,9,942.1994339737159,27.35867235770815,31,10.386905700616094,195.09456396842057,60 months,B,MORTGAGE,Source Verified,debt_consolidation,Charged Off
23899.84760770761,36759.09576782459,14.381494640253873,8,7319.64665949263,86.31549323232596,22,20.10384154750823,262.3169602497304,60 months,C,OTHER,Not Verified,debt_consolidation,Fully Paid
6947.317428399191,56828.038933011354,2.580346302894387,4,10941.971666355448,31.093270994818965,23,7.320848821171624,306.0445635339017,36 months,C,RENT,Not Verified,credit_card,Fully Paid
9041.452939177681,76154.41045407226,19.23573790390616,12,201.6758841557037,5.797599206074875,20,5.050654175882636,518.8249498094132,60 months,B,MORTGAGE,Source Verified,debt_consolidation,Fully Paid
9179.16794636089,21906.819939156674,3.0976792928362915,13,10443.991646589064,48.53459437716324,19,23.38988830355945,579.6812265775782,36 months,D,RENT,Source Verified,debt_consolidation,Charged Off
17831.58567501297,87999.81021871584,6.213008522838523,11,4046.0147630418937,58.80115684261477,15,18.468924183201402,362.2383315665419,36 months,B,RENT,Source Verified,small_business,Fully Paid
7726.043965548471,34193.631862941795,17.276344614107483,10,931.0001076982705,41.076638388258466,18,24.456972279729857,562.7593296005169,60 months,D,OWN,Not Verified,debt_consolidation,Fully Paid
9316.206182884418,59127.44170189381,9.35898209986395,10,369.546154142593,53.42188258351078,19,18.80943945771384,266.53362727205524,60 months,B,RENT,Verified,credit_card,Fully Paid
10981.290662796968,58407.8689197466,5.130322053487837,9,2738.0720356532975,44.000848328761,27,12.046156991435168,798.7243059408627,36 months,E,RENT,Verified,debt_consolidation,Fully Paid
8895.533373339746,41400.72688351741,7.654885660138373,12,2405.927745150559,23.613883591004925,25,19.127549267494295,368.98832018985064,36 months,B,RENT,Not Verified,credit_card,Fully Paid
6481.992280093258,29244.247823341644,18.24408498748417,12,11052.902127579857,59.218305038731366,30,20.809282193352434,416.53377397484337,36 months,B,MORTGAGE,Not Verified,debt_consolidation,Fully Paid
8928.86884227457,49021.752949939226,6.140135686174586,10,3221.784604082806,40.238136548307615,21,5.825361728481486,545.9016333837022,60 months,C,MORTGAGE,Verified,debt_consolidation,Fully Paid
13860.742946209435,186788.30884822053,7.582388436278629,8,808.1669905238808,27.092959308100077,10,21.545962987627398,278.0888028693606,36 months,G,OWN,Verified,debt_consolidation,Fully Paid
4850.040577030007,23082.44102494975,27.74649995462716,9,461.9786393999264,32.98563546681178,11,14.097039957408128,370.87432249510465,60 months,E,RENT,Not Verified,medical,Fully Paid
8660.128476529848,195754.9915947526,9.29745977084954,10,3553.639624103206,36.763610269097185,20,10.299075156351517,223.60801723960998,36 months,B,RENT,Verified,home_improvement,Charged Off
5709.801808656487,49920.907414226735,6.365743995178508,13,2996.1649909837315,41.956417980648794,11,14.846504228954984,653.8624832378117,36 months,C,MORTGAGE,Verified,other,Fully Paid
14728.259090620042,61375.130536492085,25.932876488525956,6,14537.67692860606,36.34622628083052,19,5.230679283462532,229.02711680897,36 months,F,OTHER,Source Verified,small_business,Fully Paid
3783.5066645409956,27981.600048785902,14.495576786140806,10,1652.067200868502,58.79287149757606,21,9.64140780616334,644.6543818170921,36 months,C,MORTGAGE,Verified,major_purchase,Fully Paid
6127.481378322574,34895.43887279591,20.26571654198305,5,4926.648371427632,28.200386305380317,16,16.339697025772875,561.8332296685531,36 months,C,OWN,Verified,vacation,Fully Paid
9785.00056461491,42106.74602568023,9.645914143546163,10,2541.9112834431357,65.76893516341123,19,7.987948526943871,515.2029002402722,36 months,C,MORTGAGE,Not Verified,credit_card,Charged Off
17725.54351385141,28796.626400334266,13.581050582997335,7,116.42068050102804,45.696133936397544,23,22.465005994381272,442.75606431600124,36 months,A,MORTGAGE,Source Verified,debt_consolidation,Fully Paid
7841.025194997168,51728.15155680505,23.280235954849758,6,7039.241254110269,44.78223941714895,13,24.725220031204714,382.53904156601294,60 months,B,OTHER,Verified,debt_consolidation,Charged Off
6138.896222469,45030.20995014655,18.571615175480996,14,1787.6951611995598,30.157899439958396,22,7.939692325332111,251.65951570704223,60 months,B,RENT,Not Verified,small_business,Charged Off
20755.748734214078,218719.81359535505,14.715643826888689,12,6574.429694641056,27.331016601953074,22,19.298082413492928,379.865272014858,36 months,F,RENT,Verified,debt_consolidation,Charged Off
3928.421812534004,26471.344043144472,7.467716924353358,9,3652.2244700352676,26.35969379701172,21,20.15986551103439,619.0798983693693,36 months,E,MORTGAGE,Not Verified,debt_consolidation,Charged Off
2698.893145120883,64336.56182216742,10.694076113767018,10,910.0270156494406,38.10973440763032,23,12.872949204932176,465.62874297758816,60 months,C,MORTGAGE,Verified,car,Fully Paid
10097.13727997085,71217.3962799706,15.448347317502403,7,2418.548822002865,50.441667623205,14,19.845788493266486,261.17995102045796,36 months,F,MORTGAGE,Verified,debt_consolidation,Fully Paid
6304.2096511129,28304.486820084097,7.521245440200089,12,2870.8414048852756,29.24237763491149,22,24.358407500776785,279.6324501573907,36 months,G,RENT,Verified,other,Charged Off
4862.867635954476,96836.49791880722,7.327790547424255,17,3717.5376851867272,45.04193803188624,20,20.152073175793237,243.97675662064677,36 months,B,MORTGAGE,Verified,debt_consolidation,Fully Paid
11546.968611807388,45304.92797990836,17.466777704378572,8,5512.6054466543355,80.24584606917561,23,21.28104440106398,662.2094354487093,36 months,B,RENT,Source Verified,debt_consolidation,Fully Paid
9153.580167569346,20000.0,17.414770638820926,12,3092.1373401250835,62.350055673069186,21,17.055041287254273,413.62553506745724,36 months,A,OWN,Not Verified,debt_consolidation,Fully Paid
6111.702681567398,95024.94627437646,10.310497056312633,11,24232.569287152048,57.54970731464971,30,22.51204265922779,487.5560968773601,36 months,B,MORTGAGE,Verified,medical,Charged Off
4272.044514576683,27395.70096910182,5.906493968214292,5,8173.448347384059,37.13169156765363,26,23.13790588913469,479.5967634047941,36 months,D,MORTGAGE,Source Verified,credit_card,Fully Paid
12534.356388743872,28754.729518939745,20.830423100352604,9,9849.555597243309,32.16583155521532,20,9.96908437980385,188.02219536876643,36 months,D,MORTGAGE,Source Verified,home_improvement,Fully Paid
11216.044636459637,96909.36682082184,13.89177962446386,16,8021.704577767864,11.720294746187639,24,7.8950533298245595,574.0338858051459,36 months,A,MORTGAGE,Not Verified,debt_consolidation,Fully Paid
7711.068692032593,46956.97154418476,5.718227226041462,10,3267.2527673949535,12.460348391103345,14,13.034982431281591,159.62051456255958,36 months,C,MORTGAGE,Verified,credit_card,Charged Off
20400.577699286758,113827.62314818797,27.275347724282163,11,7174.029475349871,25.518855614582908,24,11.395908465261478,600.0109007646306,36 months,F,OWN,Not Verified,small_business,Fully Paid
4745.526277170339,139680.96319222375,16.42385239661692,10,13340.669131916944,5.579233298975684,20,14.685784108153525,492.4120969078334,60 months,C,OWN,Not Verified,debt_consolidation,Fully Paid
3779.0858265545976,38122.12410581543,5.870194943887135,15,3467.626444021574,20.187748797747666,28,13.727214551281975,359.8115220609597,36 months,C,OTHER,Verified,credit_card,Fully Paid
5733.296588093161,104326.8196221359,6.328382938904969,3,10518.661727630757,17.91816174990198,15,8.55841078368105,233.19913367935501,36 months,A,RENT,Not Verified,debt_consolidation,Fully Paid
7920.479230047382,35283.73736968636,6.845709895929132,8,624.7279995363717,31.62447872403233,22,15.56227578235589,307.7800324240425,36 months,A,RENT,Source Verified,home_improvement,Fully Paid
9151.469300441762,285838.1847203131,13.43660276268962,14,11145.747954755087,68.80350736334762,22,11.975960984987939,452.2138940808338,36 months,A,RENT,Not Verified,major_purchase,Fully Paid
7182.350463475253,36861.76436840171,6.577081647042462,6,1181.8868955667276,49.48034957678775,27,22.55285534005161,412.04375113028505,36 months,C,MORTGAGE,Source Verified,car,Fully Paid
9662.693303738755,122793.72679659177,14.001638580256635,12,623.1086681449716,65.64227746410867,15,22.438874400457756,603.0455567084217,36 months,B,OTHER,Verified,car,Charged Off
4333.9311151213615,108082.81503246426,14.303046961640256,13,2132.569778539281,50.60842795041115,21,14.630686116742957,329.6997251584701,36 months,F,RENT,Not Verified,debt_consolidation,Fully Paid
16678.609381717935,74701.95002079621,5.193168599408531,9,3823.2441648588187,5.702046433227347,22,8.104039095141752,177.74386296644738,36 months,C,RENT,Source Verified,home_improvement,Fully Paid
7776.988117599003,37444.67491608529,8.982798519262877,12,4454.609841902814,21.510446734508815,26,21.36411405736664,423.03002240894705,60 months,B,OTHER,Verified,car,Fully Paid
14166.678701958697,53853.45044463046,7.981195555464008,12,14024.868671364955,32.761745193150325,16,7.95077582823944,704.4592801113893,36 months,C,OWN,Verified,credit_card,Charged Off
9617.721575926289,20000.0,9.843855818864192,14,1527.4277733466897,38.124988761161575,17,12.505692547949948,1500.0,36 months,D,MORTGAGE,Not Verified,credit_card,Fully Paid
10181.998728417037,70059.07031810221,5.140025659899729,7,21435.641054035743,23.590665896015057,22,11.329891398076713,1069.2161159419409,36 months,E,RENT,Source Verified,credit_card,Fully Paid
10773.919592597998,76475.88426265323,6.996465306625165,8,21490.49065489879,29.021032967186343,17,15.54384594328743,971.1728478975203,36 months,D,RENT,Not Verified,small_business,Fully Paid
10136.056336122427,65739.12869601515,5.451667225791717,6,3907.884843412596,32.717477993277015,21,21.89292846106979,205.48394924086708,36 months,D,RENT,Verified,credit_card,Fully Paid
11174.18381285845,20000.0,11.62131137647037,9,1104.3217199981948,80.1181488192802,16,6.46516328333022,176.6229460453089,36 months,B,MORTGAGE,Verified,small_business,Fully Paid
15749.694780753347,24687.553492776293,9.395733787946755,9,59217.15408457452,22.13501287522868,24,9.370203333815354,608.345362953112,36 months,B,MORTGAGE,Not Verified,medical,Fully Paid
8939.729271246886,35466.23201768215,21.529099640131047,8,23619.93223910644,18.64747707819812,23,10.996507210813098,684.1349949062694,60 months,B,MORTGAGE,Source Verified,car,Charged Off
11550.706452455956,73435.39016444974,20.90199722046956,7,3746.3968595373794,33.46677371179653,24,24.977942963581597,255.15466735507397,60 months,B,MORTGAGE,Verified,debt_consolidation,Charged Off
7747.551623271243,73316.22646308859,11.610525081707125,12,581.3381057953382,38.71800400241139,19,11.318162152665074,510.58713744835836,36 months,E,MORTGAGE,Not Verified,debt_consolidation,Charged Off
16648.22041517338,53148.40349630992,16.863040871481672,16,6276.760741448448,23.805457279034687,20,23.83723902280384,308.36138600318884,60 months,C,RENT,Verified,debt_consolidation,Fully Paid
5777.9478130171765,93402.35851108284,13.528548911205222,13,1468.6512975052149,56.75617721438408,21,7.753370799091234,918.828879504675,36 months,C,MORTGAGE,Source Verified,credit_card,Fully Paid
19939.744230055603,29191.42665057041,5.022331632503569,6,8508.371022640624,68.29489683331148,26,9.38006688603043,370.0424506497101,36 months,D,MORTGAGE,Verified,debt_consolidation,Fully Paid
7942.004868341323,91781.35982594689,8.354362402853333,10,3926.105255149076,8.453287903946793,23,8.840356396531341,264.0505711944293,60 months,C,RENT,Not Verified,credit_card,Fully Paid
3962.42879750816,83476.41980296175,10.098287073028443,11,439.11171815787384,29.869581127705715,25,9.275777010979422,421.6844853261698,60 months,A,RENT,Verified,credit_card,Charged Off
8639.08719470079,77986.28937570406,12.662745628209965,4,723.4597416889814,56.63430694538424,14,13.245261152959124,584.4042909828878,36 months,B,MORTGAGE,Source Verified,medical,Fully Paid
5764.50272424311,52710.591851801204,10.353934058603995,11,1194.3860557557944,34.20836748293197,10,10.132171710109217,614.259841430709,60 months,C,OWN,Source Verified,home_improvement,Charged Off
12336.551168647924,215673.43710321002,15.534245172180372,10,21355.798666481,14.495412697915686,25,17.4801801746634,347.7381415755102,36 months,C,MORTGAGE,Verified,debt_consolidation,Charged Off
5847.023517693612,84561.72177741096,6.05106404636916,6,1366.5979557537028,56.840562300966354,25,10.498072304745957,258.3610636164971,60 months,B,MORTGAGE,Source Verified,credit_card,Charged Off
6482.803167552898,30398.997069721405,22.84652342954994,7,194.70734546203172,24.902357874784983,14,17.416374422446484,546.0421431924718,36 months,D,RENT,Not Verified,small_business,Fully Paid
3150.226501671746,71240.2917719672,13.780900644102763,10,2340.4314984902217,48.451349619963864,19,6.608217406422168,502.31529039206845,36 months,B,RENT,Source Verified,credit_card,Charged Off
6462.9867839060325,101390.87378332528,16.398732409959706,16,2178.464998906188,37.86261537930862,15,7.89467140395603,416.8375468326326,60 months,A,OTHER,Verified,credit_card,Fully Paid
2411.635282135556,39668.94745955705,2.8708610851837255,7,20085.89694375545,43.1213349536476,17,15.43703242133968,452.17218283349126,36 months,A,MORTGAGE,Verified,credit_card,Charged Off
3670.3730642154255,128346.71255611273,13.349775280747124,9,18351.706020126974,61.45049306959098,19,14.601900295662599,349.1950135906932,36 months,B,OWN,Verified,debt_consolidation,Fully Paid
11851.471642253622,78231.18201119614,23.183454493796564,16,619.8547853142305,44.70102499106012,21,24.328171191481818,611.5531032586263,60 months,E,OTHER,Not Verified,credit_card,Fully Paid
12002.858146984487,20000.0,6.296118187913789,12,4779.554418496713,37.05754484421651,18,23.978906645106406,178.42973751563142,60 months,D,MORTGAGE,Source Verified,home_improvement,Fully Paid
10023.912634370097,73848.45626880816,12.774835157901322,11,7708.662620027723,24.26947294080901,22,11.11674133264934,595.9598687886656,36 months,B,RENT,Verified,credit_card,Fully Paid
4996.59484513046,45061.32378873935,11.475181637578851,4,2577.6091751842832,29.916419668615617,18,21.620779953333383,337.6112333795343,36 months,B,OWN,Verified,debt_consolidation,Fully Paid
7912.066845814939,87205.77808802981,10.075171728299514,11,3682.305496926598,14.12395805051272,21,5.293588806266049,658.5347137789097,60 months,A,OWN,Source Verified,credit_card,Fully Paid
8088.501226903949,115954.17955019254,10.636547863353712,9,11234.259162101396,26.54777622903111,8,21.46245477437879,795.9245327571966,60 months,E,RENT,Not Verified,major_purchase,Charged Off
4540.614595828492,68638.81245847406,3.698806301101531,6,4235.631659936951,13.872018365727445,13,14.241052403620484,721.0555081939879,36 months,B,MORTGAGE,Source Verified,car,Fully Paid
17183.401209465428,192081.79266529565,15.084105569471527,10,6664.677090818943,45.28405412910501,15,19.238237589933547,356.1103222903906,36 months,B,RENT,Source Verified,debt_consolidation,Fully Paid
12565.134387290605,52833.734718894455,6.498803477733125,10,16127.291026044104,35.65891330867651,13,15.248769473771937,1024.6307180136373,36 months,E,MORTGAGE,Not Verified,credit_card,Fully Paid
7255.520548722594,92723.05963654545,14.978979714641907,12,1744.3123656462649,49.77401869996832,18,22.108726992573686,304.5306552784983,36 months,C,MORTGAGE,Source Verified,debt_consolidation,Charged Off
8212.74848694406,105183.29790778903,17.94240917928751,14,7749.238518938008,14.30133159325386,25,15.345436809622637,423.53308240510216,36 months,G,MORTGAGE,Source Verified,debt_consolidation,Charged Off
8992.906725620644,55930.09138742694,6.921225418765089,15,1748.817439197962,45.99016820173116,19,10.745109800123787,441.65340878808024,36 months,B,RENT,Verified,small_business,Charged Off
2919.397580085169,103274.1121816357,12.227208573359057,17,10810.154564964589,23.76424900738996,13,23.645941454044692,246.39873129388212,36 months,C,MORTGAGE,Source Verified,debt_consolidation,Fully Paid
7161.045785666676,39487.083957000854,26.740808499667047,6,1414.2118191264415,72.06985774376577,20,8.061078050711696,448.5619224718186,36 months,A,MORTGAGE,Source Verified,debt_consolidation,Charged Off
5761.815390532307,44542.63532597842,12.696415559009328,5,5021.179881216665,9.224545381941995,22,14.636372534539493,491.2888190870434,36 months,E,MORTGAGE,Source Verified,car,Charged Off
4910.789465097259,23891.019562019996,10.284875383668217,12,2267.6234693852857,49.77803242704835,19,7.4938149552742805,393.6800944489569,36 months,D,MORTGAGE,Not Verified,debt_consolidation,Fully Paid
7040.608313290831,70897.21148259999,7.710714712906545,11,6029.592406602961,82.747519043988,16,7.006826681534335,246.7673395731636,36 months,C,RENT,Not Verified,home_improvement,Fully Paid
19907.32957845806,75182.68066435738,11.246927335156284,14,1081.6678986918314,44.91664968402888,11,6.187442758261803,326.1650212572043,36 months,A,RENT,Not Verified,debt_consolidation,Fully Paid
11163.685581278163,136691.8239842235,3.593218772088841,6,2136.515046137173,69.04404818612005,12,10.635495582962648,1224.7695314726043,36 months,B,OTHER,Not Verified,debt_consolidation,Charged Off
6090.043509579795,104171.93175374817,12.631499222343905,9,2798.4916449725024,46.5710811541587,14,20.27531180141289,259.43723745398745,36 months,D,OWN,Verified,credit_card,Charged Off
10789.097264640808,49052.33706025338,10.931013142041063,9,821.0514848664143,30.680480812212547,29,19.05068827896049,282.5002607575088,36 months,B,RENT,Source Verified,car,Fully Paid
16312.349179040699,26246.140243507623,6.0587586133062965,9,1437.7799997897532,70.97394480782485,18,21.435926788359204,249.55426630456705,60 months,C,RENT,Verified,medical,Charged Off
12865.657633674955,81064.08403389037,3.9527200527042172,7,416.73435981585897,40.96086957274923,21,10.958387100427204,322.00819094991584,36 months,A,OWN,Verified,debt_consolidation,Fully Paid
8348.316535138447,130291.19951953008,7.138529380279702,7,4687.263852819229,47.42542378989212,19,14.646503120004045,434.50763957268674,36 months,B,OWN,Source Verified,debt_consolidation,Fully Paid
5863.67378056765,101582.79727821286,5.190044551106369,14,7731.412486065304,38.54359355634052,14,17.60322246073276,289.7228966508883,36 months,D,OWN,Verified,vacation,Fully Paid
11488.613079438353,127916.66387612205,14.157540328849723,13,561.3418327993876,51.4287884345039,18,11.792928480353913,280.9519781819267,36 months,B,RENT,Not Verified,vacation,Fully Paid
9864.943515678979,51620.663573615915,2.1096696833691126,9,731.169963727701,71.80478676365627,23,11.731785283697178,360.2105895267692,60 months,C,RENT,Not Verified,major_purchase,Fully Paid
12677.659260125169,43190.1060886905,3.0685809963273987,10,943.3394161496713,52.5690586826539,18,9.319084220384354,1500.0,36 months,D,MORTGAGE,Source Verified,credit_card,Charged Off
11132.075455124732,35745.120648042626,18.02455635407592,13,646.7536315824684,71.01372702106126,24,15.42979900940761,557.4135717128877,36 months,F,OWN,Not Verified,major_purchase,Charged Off
13694.866829953773,57576.655229135635,7.39093319404649,13,4813.726128440567,63.49751524798678,14,23.433915321785673,216.07759619381812,36 months,F,MORTGAGE,Verified,debt_consolidation,Charged Off
6200.482522531981,56669.21760000902,16.153718541611447,14,1299.5994364459816,20.96083587406032,27,6.6506226080979625,392.0680347010357,36 months,B,OWN,Verified,debt_consolidation,Fully Paid
15657.370331660415,69194.33955883596,3.891902038034506,6,4024.8284531058757,24.826611896821934,22,24.41419505725732,342.97827591202355,36 months,B,RENT,Verified,small_business,Fully Paid
8944.551029546052,54693.042146637315,20.65744905160625,14,1215.583408143154,38.82714855703831,14,22.92559169001262,542.02366929895,36 months,E,OTHER,Source Verified,other,Fully Paid
22871.12407201852,54527.508105254616,12.576283512065697,17,1981.3582505801323,29.44738280780166,17,12.830556065053617,539.2560762802656,36 months,A,RENT,Not Verified,credit_card,Charged Off
5741.099898790648,34763.18358963631,12.865886266221764,12,10365.007377984733,60.04024574211899,27,5.6647920282170805,683.4886499378206,36 months,D,MORTGAGE,Verified,car,Fully Paid
19302.345607634266,115743.6729928993,10.011929775971783,8,745.0145146078814,32.630547567811455,17,5.513776105634447,178.0681810912617,36 months,E,MORTGAGE,Verified,debt_consolidation,Charged Off
8945.942815011656,63168.601411332515,5.010973963584328,17,1518.9513288437704,42.36373366712536,21,24.07928930067915,342.2873855637072,36 months,C,MORTGAGE,Verified,debt_consolidation,Fully Paid
5850.5502649842065,52991.62949476386,8.807588560877397,11,4920.65154756948,16.907538398324295,28,17.14178872684682,535.5346412519724,60 months,E,OWN,Verified,debt_consolidation,Fully Paid
6361.739231187177,35482.6641620162,15.724065721904253,9,2034.0353906185173,53.840427946187255,29,18.872734579997413,445.61323062763785,36 months,B,MORTGAGE,Verified,other,Charged Off
6903.793664199008,23568.369643972317,6.803367857190445,9,3738.2984444735403,43.95727332579496,19,11.253870661799649,546.3038655547829,36 months,D,RENT,Verified,debt_consolidation,Fully Paid
10017.441204366221,149578.24828469317,2.3903666660193417,8,2987.1756662336356,52.66352016847725,17,22.09433686569789,617.2231703097789,36 months,D,OWN,Verified,debt_consolidation,Fully Paid
10524.04316803757,88278.07863509915,10.057903747308,5,488.7836077505447,5.862386359982562,16,8.777545823627246,651.487352566227,36 months,D,MORTGAGE,Not Verified,vacation,Charged Off
6082.371802767457,20000.0,7.06619905758179,12,15976.902074859865,64.73838490248411,29,19.001470291395478,249.30260139606114,36 months,B,RENT,Not Verified,small_business,Fully Paid
8005.0086329063915,102150.20534734521,14.20947464881136,10,2645.978655302303,65.418272041071,17,7.7691558698014385,518.6464909735754,36 months,B,RENT,Source Verified,debt_consolidation,Fully Paid
23650.39697770712,114203.4537981588,13.223788452136214,10,20205.869812596593,69.25422511319658,23,24.009142613795603,1500.0,36 months,F,MORTGAGE,Source Verified,credit_card,Fully Paid
19221.247467032565,65320.63612363203,4.514367520729275,14,4472.459778694845,27.546452646554563,21,22.657324371935065,544.6205276090668,36 months,B,OTHER,Source Verified,small_business,Charged Off
10078.521304043514,183263.01254555868,15.076290701026078,11,14472.321436481765,47.05733699263471,23,22.362193542369514,706.7895849840918,36 months,A,RENT,Not Verified,debt_consolidation,Fully Paid
8258.528798455136,69682.44845604386,14.62366900299818,6,10165.26292623346,76.17442937630426,17,24.919070776705624,347.9732209179044,36 months,B,MORTGAGE,Verified,major_purchase,Fully Paid
8604.285424981046,22208.347938327213,17.215794271686004,4,13025.422605993017,14.005407876530441,18,9.653712194993393,1090.1490315750912,36 months,C,MORTGAGE,Verified,debt_consolidation,Charged Off
11012.19954037889,77313.06991884689,16.08626097738082,11,2281.6576956020876,31.455789956208168,32,23.310539269352965,480.37799260463595,36 months,B,RENT,Verified,credit_card,Fully Paid
4859.076690177392,71070.53483062469,15.618567420251672,7,25451.838306034973,19.609256351042003,17,18.86417999382364,347.8339738265317,36 months,A,MORTGAGE,Verified,debt_consolidation,Fully Paid
7124.620433939835,39249.430197941925,19.617271419370223,13,1691.8941116987821,32.934282673665436,24,21.256719942542624,338.55320732969585,36 months,B,RENT,Not Verified,debt_consolidation,Fully Paid
3518.2112191932033,89455.01800642333,21.76673944128511,13,4606.5112057781635,56.54251559301636,20,13.120247734977042,259.3837032580909,36 months,C,MORTGAGE,Source Verified,home_improvement,Charged Off
9893.285377390343,20000.0,12.338516778672975,10,8398.072358652978,63.63613281989996,25,20.33813029755497,388.8203691428638,36 months,A,RENT,Source Verified,debt_consolidation,Charged Off
11199.203849062162,119778.17617071926,13.842336671714211,9,100000.0,32.005293724553184,24,19.262444946037615,325.50705459157535,36 months,B,OTHER,Verified,home_improvement,Fully Paid
6363.964230555251,32380.601633907987,7.234871057381421,10,11078.020850468694,32.93159754937165,29,19.817743634433114,252.0596508772774,60 months,C,RENT,Source Verified,debt_consolidation,Charged Off
17800.70570148296,30047.589258969634,3.852789850280356,7,1585.5750216996719,31.288681921888468,27,11.780805174678246,364.76579914527434,36 months,B,OWN,Source Verified,debt_consolidation,Charged Off
4390.143390407724,55288.63546255704,14.28057660398144,9,4118.435550179893,24.272855714884393,25,10.227315065969428,421.41844010291663,36 months,B,MORTGAGE,Verified,debt_consolidation,Charged Off
3896.4164856966086,81071.03702560025,13.96592908839718,11,592.5474548047538,53.613426425865164,19,22.654374394471137,279.7092878795299,36 months,C,MORTGAGE,Not Verified,other,Charged Off
9065.45132214991,67154.2065799278,12.845923993853912,10,17394.443011633637,12.363529516150262,27,13.185627702252809,327.1229739114985,36 months,D,OWN,Verified,debt_consolidation,Charged Off
